# Region     : all 
# Cells      : 4096
# Volume     : 1.440000e-11
# Time       	max(T)	max(OH)	max(O)	max(p)	max(U)
0            	3.000000e+02	1.000000e+05	(0.000000e+00 0.000000e+00 0.000000e+00)
0.00026126   	9.336200e+02	4.721210e-04	3.818500e-04	1.001800e+05	(1.425540e+00 1.587440e+00 0.000000e+00)
0.00026146   	9.335220e+02	4.723520e-04	3.822340e-04	1.001260e+05	(1.281910e+00 1.532840e+00 0.000000e+00)
0.00026166   	9.334120e+02	4.726640e-04	3.827970e-04	1.000650e+05	(1.148980e+00 1.414430e+00 0.000000e+00)
0.00026186   	9.333010e+02	4.730580e-04	3.835040e-04	1.000080e+05	(1.101860e+00 1.247720e+00 0.000000e+00)
0.00026206   	9.332040e+02	4.735260e-04	3.843150e-04	9.999990e+04	(1.028420e+00 1.050870e+00 0.000000e+00)
0.00026226   	9.331310e+02	4.740540e-04	3.851800e-04	9.999990e+04	(9.240570e-01 9.160690e-01 0.000000e+00)
0.00026246   	9.331000e+02	4.746230e-04	3.860460e-04	9.999980e+04	(7.887310e-01 7.688880e-01 0.000000e+00)
0.00026266   	9.331190e+02	4.752080e-04	3.868610e-04	9.999970e+04	(6.269190e-01 6.384600e-01 0.000000e+00)
0.00026286   	9.331980e+02	4.757790e-04	3.875770e-04	9.999970e+04	(5.657930e-01 5.886480e-01 0.000000e+00)
0.00026306   	9.333460e+02	4.763050e-04	3.881440e-04	9.999970e+04	(5.274280e-01 5.558900e-01 0.000000e+00)
0.00026326   	9.335590e+02	4.767500e-04	3.885190e-04	9.999970e+04	(5.026340e-01 7.587460e-01 0.000000e+00)
0.00026346   	9.338250e+02	4.770810e-04	3.886860e-04	9.999970e+04	(4.953720e-01 9.251580e-01 0.000000e+00)
0.00026366   	9.341410e+02	4.772760e-04	3.886390e-04	9.999970e+04	(4.894640e-01 1.062090e+00 0.000000e+00)
0.00026386   	9.345040e+02	4.773230e-04	3.883830e-04	9.999980e+04	(4.845470e-01 1.174850e+00 0.000000e+00)
0.00026406   	9.349030e+02	4.772180e-04	3.879340e-04	9.999990e+04	(4.809470e-01 1.251650e+00 0.000000e+00)
0.00026426   	9.353230e+02	4.769660e-04	3.873150e-04	1.000000e+05	(4.788700e-01 1.292870e+00 0.000000e+00)
0.00026446   	9.357470e+02	4.765820e-04	3.865620e-04	1.000590e+05	(4.784100e-01 1.298800e+00 0.000000e+00)
0.00026466   	9.361590e+02	4.760950e-04	3.857130e-04	1.001780e+05	(4.795320e-01 1.268890e+00 0.000000e+00)
0.00026486   	9.365430e+02	4.755370e-04	3.848130e-04	1.002840e+05	(4.821720e-01 1.202030e+00 0.000000e+00)
0.00026506   	9.368860e+02	4.749470e-04	3.839140e-04	1.003700e+05	(4.861650e-01 1.097470e+00 0.000000e+00)
0.00026526   	9.371820e+02	4.743650e-04	3.830640e-04	1.004330e+05	(4.911430e-01 9.551040e-01 0.000000e+00)
0.00026546   	9.374300e+02	4.738320e-04	3.822950e-04	1.004740e+05	(5.006460e-01 7.756050e-01 0.000000e+00)
0.00026566   	9.376310e+02	4.733810e-04	3.816370e-04	1.005010e+05	(5.227600e-01 5.610750e-01 0.000000e+00)
0.00026586   	9.377830e+02	4.730360e-04	3.811070e-04	1.005420e+05	(5.554140e-01 5.781830e-01 0.000000e+00)
0.00026606   	9.378770e+02	4.728010e-04	3.807020e-04	1.005770e+05	(5.915230e-01 6.196680e-01 0.000000e+00)
0.00026626   	9.379200e+02	4.726850e-04	3.804170e-04	1.005860e+05	(6.980190e-01 6.807180e-01 0.000000e+00)
0.00026646   	9.379210e+02	4.726840e-04	3.802500e-04	1.005660e+05	(8.219220e-01 8.087470e-01 0.000000e+00)
0.00026666   	9.378850e+02	4.727920e-04	3.801970e-04	1.005140e+05	(9.223240e-01 9.609470e-01 0.000000e+00)
0.00026686   	9.378260e+02	4.729970e-04	3.802480e-04	1.004310e+05	(9.992710e-01 1.151170e+00 0.000000e+00)
0.00026706   	9.377500e+02	4.732810e-04	3.803970e-04	1.003210e+05	(1.127320e+00 1.301680e+00 0.000000e+00)
0.00026726   	9.376670e+02	4.736260e-04	3.806340e-04	1.001880e+05	(1.261300e+00 1.396880e+00 0.000000e+00)
0.00026746   	9.375850e+02	4.740140e-04	3.809540e-04	1.000400e+05	(1.345560e+00 1.427870e+00 0.000000e+00)
0.00026766   	9.375130e+02	4.744260e-04	3.813500e-04	9.999990e+04	(1.365950e+00 1.388170e+00 0.000000e+00)
0.00026786   	9.374600e+02	4.748460e-04	3.818130e-04	9.999990e+04	(1.314700e+00 1.279530e+00 0.000000e+00)
0.00026806   	9.374330e+02	4.752610e-04	3.823290e-04	9.999990e+04	(1.193270e+00 1.107550e+00 0.000000e+00)
0.00026826   	9.374410e+02	4.756570e-04	3.828810e-04	9.999990e+04	(1.010030e+00 8.810420e-01 0.000000e+00)
0.00026846   	9.375030e+02	4.760330e-04	3.834490e-04	9.999990e+04	(7.783870e-01 6.151700e-01 0.000000e+00)
0.00026866   	9.376170e+02	4.763760e-04	3.840080e-04	9.999990e+04	(5.315140e-01 5.528780e-01 0.000000e+00)
0.00026886   	9.377460e+02	4.766750e-04	3.845250e-04	9.999990e+04	(5.228650e-01 5.410190e-01 0.000000e+00)
0.00026906   	9.379190e+02	4.769290e-04	3.849660e-04	9.999990e+04	(5.134560e-01 5.310400e-01 0.000000e+00)
0.00026926   	9.381180e+02	4.771270e-04	3.852680e-04	9.999990e+04	(5.062960e-01 8.081880e-01 0.000000e+00)
0.00026946   	9.383090e+02	4.772430e-04	3.853850e-04	9.999990e+04	(4.994230e-01 1.057800e+00 0.000000e+00)
0.00026966   	9.384960e+02	4.772770e-04	3.853290e-04	9.999990e+04	(4.967030e-01 1.251620e+00 0.000000e+00)
0.00026986   	9.386870e+02	4.772330e-04	3.851300e-04	9.999990e+04	(4.938710e-01 1.400570e+00 0.000000e+00)
0.00027006   	9.388890e+02	4.771180e-04	3.848070e-04	9.999990e+04	(4.911180e-01 1.478540e+00 0.000000e+00)
0.00027026   	9.391130e+02	4.769430e-04	3.843780e-04	1.000600e+05	(4.886660e-01 1.483520e+00 0.000000e+00)
0.00027046   	9.393670e+02	4.767180e-04	3.838590e-04	1.001970e+05	(4.867400e-01 1.417900e+00 0.000000e+00)
0.00027066   	9.396510e+02	4.764490e-04	3.832660e-04	1.003140e+05	(4.855190e-01 1.288580e+00 0.000000e+00)
0.00027086   	9.399620e+02	4.761400e-04	3.826290e-04	1.004060e+05	(4.850980e-01 1.106780e+00 0.000000e+00)
0.00027106   	9.402940e+02	4.758040e-04	3.819650e-04	1.004700e+05	(4.855530e-01 8.866780e-01 0.000000e+00)
0.00027126   	9.406220e+02	4.754460e-04	3.812750e-04	1.005070e+05	(4.869380e-01 6.443470e-01 0.000000e+00)
0.00027146   	9.409150e+02	4.750660e-04	3.805750e-04	1.005180e+05	(4.893200e-01 5.003450e-01 0.000000e+00)
0.00027166   	9.411680e+02	4.747000e-04	3.799030e-04	1.005060e+05	(4.926690e-01 5.037090e-01 0.000000e+00)
0.00027186   	9.413700e+02	4.743560e-04	3.792940e-04	1.004750e+05	(6.058230e-01 5.155510e-01 0.000000e+00)
0.00027206   	9.415170e+02	4.740600e-04	3.787760e-04	1.004460e+05	(6.937820e-01 5.408970e-01 0.000000e+00)
0.00027226   	9.416080e+02	4.738340e-04	3.783850e-04	1.004090e+05	(7.554360e-01 6.397670e-01 0.000000e+00)
0.00027246   	9.416450e+02	4.736960e-04	3.781440e-04	1.003590e+05	(7.908830e-01 7.887670e-01 0.000000e+00)
0.00027266   	9.416350e+02	4.736580e-04	3.780660e-04	1.002940e+05	(8.852350e-01 9.286940e-01 0.000000e+00)
0.00027286   	9.415840e+02	4.737280e-04	3.781490e-04	1.002140e+05	(9.721410e-01 1.033790e+00 0.000000e+00)
0.00027306   	9.415040e+02	4.739080e-04	3.783790e-04	1.001230e+05	(1.027210e+00 1.100510e+00 0.000000e+00)
0.00027326   	9.414080e+02	4.741910e-04	3.787320e-04	1.000280e+05	(1.049690e+00 1.125090e+00 0.000000e+00)
0.00027346   	9.413080e+02	4.745640e-04	3.791940e-04	9.999990e+04	(1.035700e+00 1.107370e+00 0.000000e+00)
0.00027366   	9.412180e+02	4.750080e-04	3.797340e-04	9.999990e+04	(9.866310e-01 1.048430e+00 0.000000e+00)
0.00027386   	9.411500e+02	4.755000e-04	3.803100e-04	9.999980e+04	(9.086870e-01 9.515790e-01 0.000000e+00)
0.00027406   	9.411150e+02	4.760120e-04	3.808920e-04	9.999980e+04	(8.068390e-01 8.198340e-01 0.000000e+00)
0.00027426   	9.411210e+02	4.765250e-04	3.814480e-04	9.999970e+04	(7.117450e-01 6.579530e-01 0.000000e+00)
0.00027446   	9.411760e+02	4.770120e-04	3.819530e-04	9.999970e+04	(6.583610e-01 5.559070e-01 0.000000e+00)
0.00027466   	9.412820e+02	4.774400e-04	3.823830e-04	9.999980e+04	(5.829090e-01 5.260440e-01 0.000000e+00)
0.00027486   	9.414420e+02	4.777940e-04	3.827220e-04	9.999980e+04	(4.978480e-01 5.091630e-01 0.000000e+00)
0.00027506   	9.416560e+02	4.780600e-04	3.829550e-04	9.999980e+04	(4.938630e-01 5.051990e-01 0.000000e+00)
0.00027526   	9.419180e+02	4.782280e-04	3.830710e-04	9.999990e+04	(4.906280e-01 5.305980e-01 0.000000e+00)
0.00027546   	9.422200e+02	4.782970e-04	3.830620e-04	9.999990e+04	(4.882660e-01 7.325110e-01 0.000000e+00)
0.00027566   	9.425470e+02	4.782640e-04	3.829230e-04	1.000000e+05	(4.867750e-01 9.216650e-01 0.000000e+00)
0.00027586   	9.428620e+02	4.781230e-04	3.826280e-04	1.000000e+05	(4.860670e-01 1.084120e+00 0.000000e+00)
0.00027606   	9.431580e+02	4.778850e-04	3.821980e-04	1.000220e+05	(4.860860e-01 1.206920e+00 0.000000e+00)
0.00027626   	9.434310e+02	4.775740e-04	3.816710e-04	1.000590e+05	(4.867100e-01 1.280590e+00 0.000000e+00)
0.00027646   	9.436810e+02	4.772150e-04	3.810770e-04	1.001070e+05	(4.878190e-01 1.297840e+00 0.000000e+00)
0.00027666   	9.439150e+02	4.768370e-04	3.804550e-04	1.001680e+05	(4.892550e-01 1.254800e+00 0.000000e+00)
0.00027686   	9.441350e+02	4.764630e-04	3.798350e-04	1.002680e+05	(4.908850e-01 1.151070e+00 0.000000e+00)
0.00027706   	9.443460e+02	4.761140e-04	3.792450e-04	1.003790e+05	(4.926380e-01 9.898890e-01 0.000000e+00)
0.00027726   	9.445550e+02	4.758070e-04	3.786910e-04	1.004710e+05	(4.948520e-01 7.786890e-01 0.000000e+00)
0.00027746   	9.447640e+02	4.755540e-04	3.781720e-04	1.005360e+05	(5.005420e-01 5.292310e-01 0.000000e+00)
0.00027766   	9.449480e+02	4.753480e-04	3.776920e-04	1.005720e+05	(5.064100e-01 5.244290e-01 0.000000e+00)
0.00027786   	9.450980e+02	4.751880e-04	3.772490e-04	1.005740e+05	(5.158520e-01 5.350920e-01 0.000000e+00)
0.00027806   	9.452160e+02	4.750750e-04	3.768590e-04	1.005440e+05	(6.367680e-01 5.483720e-01 0.000000e+00)
